name,flexability,prom_len,pugh,basal,opn_score,numTFs_bind,dependence
NMD5,2.146265727,103.0,03_TFO,4.387703855253193,-1.1084102719522733,1,tail_independent
XPT1,4.211188106,69.0,04_UNB,7.426576227252029,-0.5060192369684513,1,tail_independent
SGM1,1.383548423,700.0,03_TFO,5.8943920375586325,-0.2511821711253938,0,tail_independent
MCM22,1.996402962,121.0,04_UNB,3.4399377803730102,-1.6096070157844968,0,tail_independent
TTI2,1.612762655,100.0,04_UNB,4.410146023884911,-0.7887611250710584,0,tail_independent
MET5,5.707073878,700.0,03_TFO,5.051586540612033,-0.4146464002746892,2,tail_independent
IML1,2.760684137,700.0,03_TFO,5.189305391385256,0.2930840777180963,1,tail_independent
HOM6,3.091207109,38.0,03_TFO,8.979783528789277,-0.1659040824185877,0,tail_independent
HIR3,7.236268512,95.0,04_UNB,6.031599215942967,-1.146729943111076,0,tail_independent
IPA1,1.812933752,95.0,04_UNB,3.2267598114592424,-0.7676226533897115,0,tail_independent
YJR142W,1.96488523,60.0,04_UNB,5.57679500300328,-1.2093226282960463,2,tail_independent
PMT4,1.525580145,197.0,04_UNB,7.698165915099344,-1.0741660792869832,0,tail_independent
MGM101,1.388469969,197.0,04_UNB,6.776812905141511,-0.3251589893799345,0,tail_independent
RPS4A,2.006255226,486.0,01_RP,11.261380462795154,0.0557662151383846,3,tail_independent
YJR146W,,486.0,02_STM,0.0,-0.0959957567612335,3,not_checked
HMS2,5.290139207,530.0,02_STM,5.153282109990811,-0.636341042590943,22,tail_dependent
BAT2,9.259557595,43.0,02_STM,5.618357995135394,0.3207035156788116,1,tail_independent
YJR149W,3.625755393,43.0,05_NoPIC,1.5047182645481272,0.3207035156788116,1,no_call
DAN1,9.381695841,700.0,05_NoPIC,0.0,0.4437782949645354,1,no_call
DAN4,2.377978789,700.0,04_UNB,1.881661539169721,-0.6552319063022995,0,no_call
DAL5,14.98564933,700.0,04_UNB,1.881661539169721,0.1256979173296493,0,tail_independent
PGU1,9.228350736,700.0,05_NoPIC,0.0,-0.2316260938822072,0,not_checked
YJR154W,5.789167705,700.0,05_NoPIC,0.0,-1.509686729894823,1,tail_independent
AAD10,2.651201988,489.0,05_NoPIC,2.848450272564328,-0.3609929910773548,0,no_call
THI11,3.734069181,,08_Hyper-variable,2.578349937158696,,0,no_call
YJR157W,2.509465862,,,0.0,,0,not_checked
HXT16,7.929693674,,02_STM,0.0,,0,no_call
SOR1,6.381518205,,02_STM,2.9281560698615428,,0,no_call
MPH3,3.869676241,,08_Hyper-variable,0.0,,0,no_call
COS5,3.904495146,,03_TFO,1.5937942461234853,,0,no_call
YJR162C,,,,0.0,,0,not_checked
MET14,7.017750475,700.0,03_TFO,6.070884457001978,0.6487522709570372,1,tail_independent
DID4,1.301821189,174.0,04_UNB,6.697331176296326,-0.6050429970352358,0,tail_independent
MRP17,2.139391844,174.0,04_UNB,6.5997768745868965,-0.894009583549499,0,tail_independent
AUR1,2.570801833,220.0,03_TFO,6.947951434662994,-1.0741552926409907,0,tail_independent
BYE1,2.004526791,220.0,03_TFO,4.548878610493734,-0.3017947889341075,0,tail_independent
RPL14A,2.074803448,700.0,01_RP,11.677254094557288,-0.1732879832683211,2,tail_independent
CAP1,1.73717433,590.0,02_STM,6.315983908586305,0.562879686202459,6,tail_independent
LAC1,6.488788559,590.0,02_STM,6.474749303665511,0.4341090804871212,6,tail_independent
MRT4,4.180795857,218.0,03_TFO,7.599776874586896,-1.2810344953239206,0,tail_independent
UFD4,1.204229896,218.0,03_TFO,5.054388301822315,-0.1323404277721458,0,tail_independent
CCE1,3.75316379,144.0,04_UNB,3.90483171657188,-0.5443102001020925,0,tail_independent
PRP40,1.478782256,199.0,03_TFO,4.921974724768468,0.0955781311983967,1,tail_independent
ARC19,1.18161922,199.0,03_TFO,7.319191790403855,-1.3432664536126104,1,tail_independent
URB1,2.900526228,395.0,03_TFO,6.995108524606068,-1.1577728529225908,0,tail_independent
PUT3,3.531343521,376.0,03_TFO,5.07221404788922,0.5240454432322128,2,tail_independent
ATP7,4.293466969,376.0,03_TFO,7.407662381606454,0.904652364009488,2,tail_independent
HCS1,1.534362579,121.0,04_UNB,4.546427426903495,-0.2251343897552464,0,tail_independent
SWD2,1.822234024,142.0,04_UNB,5.410146316011792,-1.1717908743037275,0,tail_independent
RAM2,1.31881108,397.0,03_TFO,6.514113192333058,-0.2693498085617243,1,tail_independent
SPT23,1.35635195,397.0,03_TFO,4.752417559730272,-1.5149834309662449,1,tail_independent
MAK11,2.894246992,,03_TFO,6.634299539004416,,0,tail_independent
CDC16,1.353792738,700.0,04_UNB,4.829876357498183,-0.921833493291034,0,tail_independent
SKA1,2.72614102,284.0,02_STM,4.187753894675344,-0.6848539845407178,1,tail_independent
URA6,1.684321512,45.0,02_STM,8.026911649174343,0.5030002098631776,0,tail_independent
PAN3,1.376911077,110.0,03_TFO,6.100311966026981,-0.2170439083247846,0,tail_independent
GPX1,5.792252972,184.0,04_UNB,1.9346593102158591,-0.7876311490810144,4,no_call
TCD2,2.73084693,700.0,04_UNB,5.54888999070542,-0.506143627323083,0,tail_independent
TFA1,1.495905078,700.0,03_TFO,5.468854338298425,-0.9049613081272616,5,tail_independent
MAE1,5.414842529,700.0,04_UNB,8.042870080832381,-0.2024931979729487,7,tail_independent
YKL030W,5.195371369,,,1.1565611877149735,,0,not_checked
YKL031W,4.746536025,,,2.0947384532259075,,0,not_checked
IXR1,2.933914845,573.0,02_STM,5.554170071863204,-0.2757504716694177,18,tail_independent
TTI1,1.39466963,142.0,04_UNB,1.848450272564328,-0.1583789677795497,0,tail_independent
TUL1,1.820975124,174.0,03_TFO,5.406870001560968,-0.3407946702302453,0,tail_independent
UGP1,6.326653383,534.0,02_STM,7.180135575291017,-0.0752393237462829,29,tail_dependent
YKL036C,3.317540067,700.0,,1.1180096854856476,0.1315476561918993,0,not_checked
AIM26,6.114367964,,02_STM,0.0,,0,not_checked
RGT1,7.53402307,700.0,04_UNB,5.776152976416493,-0.6276777444232202,0,tail_independent
PTM1,1.411949139,641.0,02_STM,6.705203209354912,0.0528936911677835,2,tail_independent
NFU1,2.978032908,641.0,03_TFO,6.121802533661705,0.1677555114238691,2,tail_independent
VPS24,1.508013256,276.0,03_TFO,5.724290744468913,-0.3763188084138491,0,tail_independent
SPC42,4.174199817,315.0,04_UNB,4.011646148635222,-0.5415692190373855,0,tail_independent
PHD1,6.412001226,268.0,02_STM,5.439004319494305,0.2631807627098075,11,tail_dependent
MMO1,,700.0,02_STM,0.0,-0.4496113727519368,45,not_checked
PRI2,3.501977331,551.0,04_UNB,5.2139677400560585,-0.581308319359322,0,tail_independent
DCW1,1.443967655,551.0,03_TFO,7.0622230125914855,-0.513099164109633,0,tail_independent
ANR2,2.071385397,208.0,04_UNB,4.535278207912599,-0.1909934836501818,1,tail_independent
ELM1,2.508111319,208.0,04_UNB,4.452857277871365,-0.8496812137619179,1,tail_independent
CSE4,3.230316533,306.0,04_UNB,3.888551969233645,-0.6932160865189232,0,tail_independent
YKL050C,2.238434825,120.0,05_NoPIC,2.5678587080569923,0.016091552748545,0,tail_independent
SFK1,8.050719735,608.0,02_STM,4.398767156416251,-0.0653640933198334,11,tail_independent
ASK1,2.162030722,608.0,02_STM,5.214224923618572,-0.4034128770089475,11,tail_independent
YKL053W,3.79864646,,,1.282235194865359,,0,not_checked
DEF1,1.553290246,210.0,02_STM,7.673019359964307,0.086572820826225,1,tail_independent
OAR1,5.683839764,129.0,04_UNB,4.784767546384135,-0.0066795410213531,1,tail_independent
TMA19,3.193223315,700.0,04_UNB,11.186096210457864,0.033939015969727,0,tail_independent
NUP120,2.015298162,259.0,03_TFO,6.159549417752461,0.5243806180172932,0,tail_independent
TOA2,2.207929776,623.0,03_TFO,6.082480327143705,-1.385008429944098,3,tail_independent
MPE1,1.368416023,623.0,03_TFO,4.792421952529292,-0.8925387802245366,3,tail_independent
FBA1,3.742760032,517.0,07_ChExMix_extreme,12.996204970207067,7.438656967373447e-05,6,tail_dependent
BLI1,2.359877423,212.0,04_UNB,7.233461916377971,-0.9181832685878292,1,tail_independent
MSN4,9.420451629,700.0,02_STM,3.673180429718705,-0.3929092572206931,30,tail_independent
YKL063C,2.063805043,700.0,03_TFO,8.084383955261192,-0.117623994424532,14,tail_independent
MNR2,1.356486799,418.0,04_UNB,6.264859125831616,-2.1589195398710137,7,tail_independent
YET1,2.176893856,418.0,04_UNB,7.124483869095876,-1.0564353509509594,7,tail_independent
YKL066W,5.400384915,,,0.0,,0,not_checked
YNK1,2.983498319,700.0,04_UNB,7.017828893233032,0.0980160449918505,0,tail_independent
NUP100,2.074798926,354.0,04_UNB,6.204183805915581,-0.9515487075614644,0,tail_independent
YKL069W,3.973401579,700.0,03_TFO,5.362117481396526,-0.8137744965011535,0,tail_independent
YKL070W,5.132490814,,05_NoPIC,0.0,,0,not_checked
YKL071W,7.692505213,700.0,05_NoPIC,0.0,-0.5992477932908482,0,tail_dependent
STB6,2.925095669,176.0,03_TFO,3.848450272564328,-0.7316809819992764,3,tail_independent
LHS1,5.832211701,174.0,04_UNB,5.7712243986394745,-1.618122343925168,4,tail_independent
MUD2,5.822233456,174.0,04_UNB,4.908727922389409,-0.2330001414706028,4,tail_independent
YKL075C,2.08189493,140.0,04_UNB,5.088217928997549,-0.6764922156221829,0,tail_independent
PSY1,2.238035194,3.0,,0.0,-0.6305586776362331,0,not_checked
PSG1,1.294137842,247.0,04_UNB,7.039204237076815,-0.1010804581926638,0,tail_independent
DHR2,4.163555677,166.0,03_TFO,5.01077222903787,-0.6711026523558381,1,tail_independent
SMY1,2.174036817,251.0,03_TFO,5.156561187714973,-0.6049255643864209,0,tail_independent
VMA5,1.676715907,283.0,03_TFO,6.87556105845421,0.4511674343926808,0,tail_independent
TEF4,2.134551471,490.0,03_TFO,11.72547217682609,-1.7246291450960705,1,tail_independent
RRP14,2.517889343,490.0,03_TFO,8.016319208873286,-0.3386115473465416,1,tail_independent
YKL083W,3.02585042,,,1.0882179289975489,,0,not_checked
HOT13,4.919773691,302.0,03_TFO,6.764422006179051,-0.7660220580922292,0,tail_independent
MDH1,8.422170519,299.0,02_STM,6.167546423412112,0.6485138544038964,1,tail_independent
SRX1,7.951254494,298.0,03_TFO,3.902685862759229,0.2540118723586264,3,tail_independent
CYT2,2.551008843,298.0,03_TFO,5.304824302223199,-0.5403508463577307,3,tail_independent
CAB3,1.774412217,114.0,04_UNB,4.118009685485648,-0.4970219152955373,0,tail_independent
MIF2,2.559496716,700.0,04_UNB,4.28793468692796,0.1276886748697574,0,tail_independent
CUE2,2.013746038,700.0,04_UNB,3.4166665481132696,-0.2034253303421671,0,tail_independent
YKL091C,4.517127418,700.0,04_UNB,4.547649547634846,-0.9031324640317672,1,tail_independent
BUD2,2.182410173,88.0,04_UNB,4.213350113025237,-0.2838921800360729,0,tail_independent
MBR1,4.849460389,300.0,04_UNB,3.327464225364233,-0.0024389119102936,0,no_call
YJU3,1.732887838,700.0,03_TFO,7.037804892570875,-1.3813890892043623,0,tail_independent
YJU2,4.177550865,153.0,03_TFO,0.9828962073358362,-0.1534850018466178,4,tail_independent
CWP1,11.09616311,700.0,02_STM,7.8757640911266416,-0.1684731138701529,15,no_call
YKL097C,5.582538283,,07_ChExMix_extreme,0.0,,0,not_checked
MTC2,1.11391827,197.0,04_UNB,4.434784127273928,-0.1537070471733939,2,tail_independent
UTP11,3.237841452,197.0,04_UNB,6.692272220423216,-1.1771751810557838,2,tail_independent
YPF1,2.302408236,131.0,04_UNB,5.93043195761798,-0.6466551507548877,1,tail_independent
HSL1,3.780420156,700.0,02_STM,5.979386834179602,-0.7023183442714531,3,tail_independent
YKL102C,3.642373038,,02_STM,0.0,,0,not_checked
APE1,4.68041133,700.0,03_TFO,4.549856646700682,0.8618800765710652,3,tail_dependent
GFA1,4.360779508,386.0,03_TFO,7.01430092863561,0.0145545558195712,9,tail_independent
SEG2,1.781790532,197.0,04_UNB,4.0314093232145405,-0.1057947949249689,0,tail_independent
AAT1,2.726955455,169.0,04_UNB,3.9112365554869553,-0.6437544785198916,2,tail_independent
YKL107W,4.112263811,253.0,03_TFO,0.0,-0.1683208654235324,0,not_checked
SLD2,2.801612868,200.0,04_UNB,4.452344861778466,-0.0108941496393208,0,tail_independent
HAP4,9.038148741,700.0,04_UNB,3.9650731311618927,0.4223546686314936,41,not_checked
KTI12,3.963982355,700.0,02_STM,5.590415972379814,-0.5726426173270402,23,tail_independent
YKL111C,2.617146186,,,0.0,,0,not_checked
ABF1,2.508571269,489.0,04_UNB,4.528885391697925,-1.9790456779572363,4,tail_independent
RAD27,3.791202738,489.0,03_TFO,5.572948382649638,-1.6449048233049537,4,tail_independent
APN1,1.860857362,127.0,04_UNB,5.922342561172585,-0.6234240708789791,0,tail_independent
YKL115C,3.525602109,,,0.0,,0,not_checked
PRR1,2.450288289,158.0,04_UNB,4.709481228327178,-0.9044930283106468,1,tail_independent
SBA1,3.144730005,700.0,06_tRNAprox,8.817721052801842,-0.24281765355411,0,tail_independent
YKL118W,4.876734128,,,0.0,,0,not_checked
VPH2,1.555679265,700.0,04_UNB,5.442327825973133,-0.8018597086226817,0,tail_independent
OAC1,4.248377241,437.0,02_STM,6.995975306212245,0.2198258448698045,2,tail_dependent
DGR2,3.21495809,700.0,04_UNB,3.6027913939541887,-0.4597433504199175,0,tail_independent
SRP21,2.139037435,700.0,03_TFO,8.009805402422925,-0.2174071144378544,0,tail_independent
YKL123W,,26.0,,0.0,-0.0163797962980378,2,not_checked
SSH4,1.645628406,180.0,04_UNB,4.078990294686798,-0.4364459236854392,1,tail_independent
RRN3,2.707624615,334.0,04_UNB,4.811742051821433,-1.2171768864802814,0,tail_independent
YPK1,2.697755556,102.0,03_TFO,6.602791393954188,-0.7362726656185972,2,tail_independent
PGM1,2.722744426,700.0,06_tRNAprox,5.750273934637901,-0.7750851829682484,0,tail_independent
PMU1,3.805353502,700.0,04_UNB,6.256651225809716,-0.7418351916388337,0,tail_independent
MYO3,2.267857273,465.0,04_UNB,5.033395494414237,-0.8934407242992783,0,tail_independent
SHE2,1.683667277,97.0,04_UNB,5.840877202463409,-0.4832911377412108,0,tail_independent
YKL131W,5.903220302,,,0.0,,0,not_checked
RMA1,4.251743134,169.0,04_UNB,2.4966906193080547,-0.1258933067297771,0,no_call
RCI50,1.959554738,338.0,04_UNB,2.7951481297195806,-0.046004929544936,0,tail_independent
OCT1,2.453876689,73.0,04_UNB,4.116780292182259,-1.1241191248735714,0,tail_independent
APL2,2.013095033,105.0,03_TFO,6.058077943816227,-0.2613972228793564,0,tail_independent
YKL136W,2.627713643,,,0.0,,0,not_checked
CMC1,3.377647117,111.0,03_TFO,6.022122151466198,-1.1577946692517935,1,tail_independent
MRPL31,2.093037838,111.0,03_TFO,5.965961900098219,-1.021511523449334,1,tail_independent
CTK1,2.297938511,193.0,04_UNB,4.570733952317639,-0.8646386291197867,1,tail_independent
TGL1,2.011530043,148.0,04_UNB,5.425420873096258,0.889097818873652,1,tail_independent
SDH3,3.93504411,317.0,03_TFO,7.266219588094981,-1.6315891434931349,2,tail_independent
MRP8,2.677475237,197.0,02_STM,7.099429619867672,-0.1115005763211645,1,tail_independent
LTV1,3.782660116,207.0,03_TFO,7.544357413691617,-1.2334372511105576,2,tail_independent
RPC25,2.01462639,207.0,03_TFO,6.010210573848705,-0.0204633751553133,2,tail_independent
RPT1,3.192267133,235.0,03_TFO,7.519537262269258,0.0228363899942927,1,tail_independent
AVT3,2.702226813,481.0,03_TFO,5.9944901714819645,-0.2166730409891526,3,tail_independent
YKL147C,4.909910251,,,0.0,,0,not_checked
SDH1,7.507398252,481.0,03_TFO,3.933859820863323,0.3227647453894233,3,tail_independent
DBR1,2.645942538,121.0,03_TFO,3.792421952529293,-0.1013855107189805,0,tail_independent
MCR1,4.942036522,546.0,02_STM,5.546427426903495,-0.1733701745031091,16,tail_independent
NNR2,5.166018356,546.0,02_STM,6.718469588540227,-0.508039321778508,16,tail_independent
GPM1,5.418275589,700.0,02_STM,12.711997160716558,-0.0533842417712335,4,tail_dependent
YKL153W,5.524133196,,,4.549856646700682,,0,not_checked
SRP102,1.589107704,124.0,04_UNB,5.4910363433274245,-1.108557655197771,1,tail_independent
RSM22,2.183108238,124.0,04_UNB,5.572948382649638,-1.440098865512791,1,tail_independent
RPS27A,2.135431842,219.0,01_RP,10.65559120267504,-0.439614833825197,1,tail_independent
APE2,2.405281567,488.0,04_UNB,6.992987757158172,-0.5790929919510557,0,tail_independent
RCN1,3.545397447,488.0,04_UNB,3.791353895988521,-1.011924984447487,0,tail_independent
ELF1,3.092032629,700.0,03_TFO,7.7240950733055165,-0.1613481258051647,0,tail_independent
KDX1,3.351339881,700.0,05_NoPIC,2.9468552907399466,-0.3835582749836987,0,tail_independent
YKL162C,5.318666201,115.0,04_UNB,2.259009712046039,-1.5149860409277969,0,tail_independent
PIR3,7.698349646,700.0,05_NoPIC,1.99338743643754,0.6023601444260072,10,no_call
PIR1,6.95626413,700.0,02_STM,7.702318702901654,-0.2089359811348909,10,tail_dependent
MCD4,4.573586109,700.0,06_tRNAprox,5.846526491919976,-0.306563365036788,1,tail_independent
TPK3,2.166441234,700.0,04_UNB,6.639775255920046,0.9411959849076412,0,tail_independent
MRP49,2.469036816,135.0,03_TFO,5.21184917836757,-1.0030885205625246,1,tail_independent
KKQ8,1.281372601,98.0,04_UNB,4.128698843740497,-0.149698869865106,0,tail_independent
YKL169C,2.634878035,,,0.0,,0,not_checked
MRPL38,2.500323732,152.0,04_UNB,5.644863756402191,0.129788725350024,1,tail_independent
NNK1,3.862255725,185.0,03_TFO,2.7114673995268754,-0.4635108554466018,2,tail_independent
EBP2,3.606716187,84.0,03_TFO,8.726813643793811,-1.2368671758415737,1,tail_independent
SNU114,1.354991546,170.0,04_UNB,4.928156069861543,-0.2670054090817704,0,tail_independent
TPO5,2.220176166,170.0,04_UNB,5.650066854862732,-1.385051399874814,0,tail_independent
ZRT3,3.076034097,415.0,03_TFO,6.705203209354912,-0.6158674907971173,1,tail_dependent
LST4,1.783156389,415.0,03_TFO,4.839880400980612,-0.9688524478403808,1,tail_independent
YKL177W,5.034946241,,,1.452842391849719,,0,not_checked
STE3,6.298374032,700.0,03_TFO,1.2244993320161337,-0.210033533390761,0,not_checked
COY1,2.043176841,422.0,03_TFO,5.81844940362674,-0.4847173897089103,0,tail_independent
RPL17A,1.854180381,576.0,01_RP,10.780558964115658,-0.2884133677708052,2,tail_independent
PRS1,3.214633589,237.0,04_UNB,7.840915522797776,-0.2345007837399082,1,tail_independent
FAS1,3.501524946,350.0,02_STM,10.301035233669944,-0.2497019805013494,8,tail_dependent
LOT5,2.307780703,138.0,04_UNB,6.181571150077534,0.1083509115341874,0,tail_independent
SPE1,3.416825088,219.0,02_STM,5.182416688300017,0.2790037595944215,0,tail_independent
ASH1,6.637239769,700.0,02_STM,6.622007498880858,0.8740242388616997,10,tail_dependent
MTR2,1.732399703,700.0,02_STM,5.3902541137882105,-0.8075278136236239,11,tail_independent
FAT3,9.103314602,700.0,05_NoPIC,2.1565611877149737,-1.0112902110742503,0,no_call
PXA2,3.738820934,700.0,05_NoPIC,1.99338743643754,-1.1663407253419535,0,no_call
HYM1,3.036144697,700.0,06_tRNAprox,3.739387506393482,0.1314021715859041,0,tail_independent
CNB1,1.418930944,170.0,03_TFO,7.909312507835795,-1.0560250698693858,3,tail_independent
DPH2,2.247472604,433.0,04_UNB,6.608097280552747,-0.7905554542108231,2,tail_independent
ACP1,3.382011549,433.0,03_TFO,9.019550956831688,-0.964554953132275,2,tail_independent
SDS22,1.682064458,99.0,04_UNB,4.876891030143417,-0.2638442127041802,0,tail_independent
MST1,3.822022035,75.0,04_UNB,4.540725290547485,-0.3166018377985828,1,tail_independent
MIA40,1.614190372,206.0,03_TFO,6.577536186574937,-1.4590178122616075,1,tail_independent
YKT6,2.194423701,206.0,03_TFO,7.91661546127887,-0.0395076937133209,1,tail_independent
PEX1,1.866953754,700.0,04_UNB,3.469425801101159,-0.1793163777711868,0,tail_independent
PTK1,2.849663394,3.0,02_STM,5.030413594854967,0.9684547972830382,34,tail_independent
MNN4,3.227673478,471.0,02_STM,5.024900281094166,0.8757945063404726,20,not_checked
YKL202W,5.892387578,,,0.0,,0,not_checked
TOR2,1.449189459,152.0,03_TFO,5.827151424569502,-0.5887306822927725,2,tail_independent
EAP1,1.897684634,191.0,03_TFO,5.856882173146104,-1.1581521763782536,1,tail_independent
LOS1,2.351040589,189.0,04_UNB,5.603337774727796,-0.5927997590498464,0,tail_independent
ADD66,1.813511329,189.0,04_UNB,5.692372833748248,-0.971004369710319,0,tail_independent
EMC3,1.344942893,53.0,04_UNB,7.476733067390335,0.1774608818885852,0,tail_independent
CBT1,1.880237184,700.0,08_Hyper-variable,4.315315531324901,-0.4293691305696168,3,tail_independent
STE6,5.19689569,700.0,05_NoPIC,6.711150039392611,-0.2833661857717624,0,no_call
UBA1,2.750709213,700.0,02_STM,7.389798786588675,-0.7798413405653362,0,tail_independent
TRP3,3.616521885,700.0,03_TFO,6.860488593412655,-0.7694490166957237,2,tail_independent
SAC1,1.639076385,239.0,04_UNB,7.737747080640713,0.5784125177018273,0,tail_independent
DOA1,1.94334131,239.0,04_UNB,5.439004319494305,-1.5404890521957402,0,tail_independent
YRA2,1.298972516,128.0,04_UNB,5.626752397110561,-0.5676574150060203,0,tail_independent
OXP1,2.02884899,267.0,04_UNB,5.96956858935136,-0.3794134212151574,0,tail_independent
URA1,3.496452426,700.0,02_STM,10.23471025267644,0.0312293214701195,1,tail_dependent
JEN1,5.970013729,700.0,02_STM,2.6797009539470635,-0.1353816318205787,8,no_call
SRY1,6.030464653,700.0,04_UNB,3.6025030517771848,-0.587030061760192,0,tail_independent
COS9,5.718464683,700.0,04_UNB,4.72879809644833,-1.3126526536441323,1,tail_independent
FRE2,6.947024134,700.0,05_NoPIC,1.888551969233645,0.0269143816117169,0,tail_dependent
MCH2,5.256257998,358.0,05_NoPIC,0.0,-0.6980949656204354,1,no_call
YKL222C,2.029670757,358.0,04_UNB,3.037307362499621,0.3444408847577218,1,tail_independent
YKL223W,6.980782914,,,0.0,,0,not_checked
PAU16,1.891956554,,03_TFO,0.0,,0,no_call
YKL225W,2.914569285,,,0.0,,0,not_checked
VPS1,1.621316265,258.0,04_UNB,7.695809341576651,-0.835245405335109,0,tail_independent
PAP1,1.643375059,258.0,04_UNB,5.243495875627128,0.1904419612197712,0,tail_independent
OSH6,1.590521735,299.0,04_UNB,3.996271651577848,-1.196490711480429,1,tail_independent
ECM9,3.097106914,212.0,04_UNB,3.7289227027973695,-1.4667091273468935,0,tail_independent
YKR005C,4.700995883,160.0,05_NoPIC,2.889976254238722,-1.2974552162441064,0,no_call
MRPL13,1.915695802,29.0,03_TFO,6.157389426792525,-0.5384790924205545,0,tail_independent
MEH1,0.993885942,160.0,03_TFO,5.099107582413677,-1.0644643670156697,0,tail_independent
RSC4,1.46402008,102.0,03_TFO,6.904292362510386,-0.5707338425586714,1,tail_independent
FOX2,4.954657032,700.0,03_TFO,3.840570592408731,-1.3011242602898705,0,no_call
TOF2,3.788541818,194.0,04_UNB,4.503619756459101,-0.3316764485347203,1,tail_independent
YKR011C,3.110170458,700.0,03_TFO,4.178756746844641,-0.6597204888850454,0,tail_independent
YKR012C,5.027699097,62.0,,1.9117281185868984,-0.1046847253173322,0,not_checked
PRY2,6.038346547,257.0,02_STM,6.970920907029653,0.324609213129917,4,tail_dependent
YPT52,1.5726145,700.0,04_UNB,7.15223102074143,-0.9602595837637278,0,tail_independent
YKR015C,5.698390677,330.0,04_UNB,0.0,0.6216898830633841,0,no_call
MIC60,2.864208619,330.0,03_TFO,5.596608649356378,-0.6837381733625101,0,tail_independent
HEL1,,114.0,04_UNB,2.519621810937015,-0.5959059222941212,0,tail_independent
YKR018C,1.440442345,201.0,04_UNB,6.23765043589821,-0.5704700362164772,0,tail_independent
IRS4,2.686240194,162.0,04_UNB,4.351091265076945,-0.6045348544120319,0,tail_independent
VPS51,1.613125626,162.0,04_UNB,4.698810393140237,-0.7894296081266621,0,tail_independent
ALY1,1.837921878,96.0,04_UNB,5.034258804473268,-0.1447649832754756,0,tail_independent
NTR2,2.73012591,180.0,04_UNB,4.7327590631975,-0.7733846452854998,0,tail_independent
RQT4,1.586988505,180.0,04_UNB,4.037307362499622,-0.7256702895097327,0,tail_independent
DBP7,4.589959913,340.0,03_TFO,5.577536186574937,0.927618955904764,2,tail_independent
RPC37,1.194117358,340.0,03_TFO,6.327464225364233,-0.2378480439031181,2,tail_independent
GCN3,2.628351004,700.0,04_UNB,6.373120045442045,-1.057368067352459,0,tail_independent
BCH2,1.441833639,700.0,06_tRNAprox,5.413538210295736,0.110786560537444,0,tail_independent
SAP190,,155.0,03_TFO,5.163312437879852,-0.2532740681997865,1,tail_independent
SET3,1.906317186,392.0,03_TFO,3.925364607543252,-0.7526039645960028,10,tail_independent
GMH1,1.23243992,392.0,03_TFO,5.003167961656638,-0.9127045464072898,10,tail_independent
SPO14,2.222976622,388.0,04_UNB,4.748611742801429,-1.446367155427727,4,tail_independent
YKR032W,5.075118671,,04_UNB,0.0,,0,not_checked
YKR033C,5.109397924,,,0.0,,0,not_checked
DAL80,8.51182974,388.0,05_NoPIC,0.0,-1.3992795595998606,4,no_call
OPI8,3.191574374,,,0.9468552907399468,,0,not_checked
CAF4,3.395335899,83.0,04_UNB,5.070359048586176,-0.3539072058091639,0,tail_independent
SPC34,2.553728354,54.0,04_UNB,5.194782804183532,-1.0876964281650814,0,tail_independent
KAE1,1.224647182,700.0,06_tRNAprox,6.845930140048847,0.2912901819168709,0,tail_independent
GAP1,8.619615238,700.0,04_UNB,3.5678587080569923,-0.1519928391650484,13,no_call
YKR040C,2.428204251,,,9.75422707330683,,0,not_checked
YKR041W,4.410107636,700.0,06_tRNAprox,4.078990294686798,-0.8797392062253033,0,no_call
UTH1,4.311788583,700.0,02_STM,9.774860437897614,0.0877267844472795,31,tail_dependent
SHB17,1.778123051,200.0,04_UNB,7.832739101485353,-1.0682460419028228,1,tail_independent
UIP5,2.625341148,200.0,04_UNB,5.425420873096258,-0.3438769945263189,1,tail_independent
YKR045C,2.843283628,62.0,04_UNB,4.074345654617635,-0.2440063957278289,0,tail_independent
PLN1,3.099582991,172.0,03_TFO,8.333800344597563,1.1409427326244297,3,tail_independent
YKR047W,2.341305723,,,6.68619143009654,,0,not_checked
NAP1,1.468917285,108.0,03_TFO,8.981236250226154,-0.0783563729620722,0,tail_independent
FMP46,3.98411054,700.0,04_UNB,5.205472526735987,-0.4502773824110981,1,no_call
TRK2,2.116961458,99.0,03_TFO,4.374432412249305,-0.9699172083725712,0,tail_independent
HFL1,1.813024971,252.0,04_UNB,5.096377786007913,-0.9406856801400244,0,tail_independent
MRS4,4.062376779,441.0,02_STM,5.171749721440134,-0.1579523368038531,3,tail_independent
YSR3,6.573027966,700.0,04_UNB,3.911728118586898,-0.3667367174697,0,no_call
DYN1,2.84709284,104.0,04_UNB,4.605271434712972,-2.075632214493112,1,tail_independent
RHO4,1.967943915,104.0,03_TFO,4.296429900248032,-1.1512691277690168,1,tail_independent
TRM2,2.087834198,147.0,03_TFO,6.782571668103052,-0.6635891248148624,1,tail_independent
RPS21A,2.003169959,145.0,01_RP,11.211586627672384,-0.9682638568904148,4,tail_independent
GLG1,3.731807301,169.0,04_UNB,3.213350113025237,-0.4067107859478094,23,tail_independent
TIF1,1.814749771,215.0,03_TFO,8.728263610300155,-0.0509962852669438,1,tail_independent
UTP30,2.656782955,206.0,04_UNB,5.464636346698296,-0.0404105128481449,1,tail_independent
