,chr_loc,start,stop,name,prom_lengths
3210,10.0,585481.0,585032.0,TMH11,700.0
3213,10.0,587419.0,586364.0,EMC2,116.0
3214,10.0,587535.0,590871.0,BIR1,116.0
3215,10.0,594627.0,590627.0,GRR1,151.0
3216,10.0,598406.0,594778.0,JSN1,225.0
3217,10.0,598631.0,603364.0,BUD4,225.0
3218,10.0,604261.0,603114.0,FIP1,145.0
3219,10.0,605813.0,604406.0,IME1,700.0
3220,10.0,609604.0,611028.0,SFC1,616.0
3221,10.0,611105.0,612131.0,YJR096W,77.0
3222,10.0,612344.0,613063.0,JJJ3,213.0
3223,10.0,615187.0,613119.0,YJR098C,281.0
3224,10.0,615468.0,616371.0,YUH1,281.0
3225,10.0,617364.0,616279.0,AIM25,700.0
3226,10.0,618138.0,619178.0,RSM26,700.0
3227,10.0,619833.0,619036.0,VPS25,700.0
3228,10.0,620725.0,622564.0,URA8,700.0
3229,10.0,623057.0,622479.0,SOD1,492.0
3230,10.0,623549.0,624649.0,ADO1,492.0
3231,10.0,624792.0,627218.0,ECM27,143.0
3232,10.0,625929.0,628454.0,LIH1,700.0
3233,10.0,628846.0,629558.0,ABM1,392.0
3234,10.0,633004.0,629486.0,CPA2,485.0
3235,10.0,633489.0,635954.0,YMR1,485.0
3236,10.0,636890.0,635706.0,PXP2,121.0
3237,10.0,637011.0,637687.0,NNF1,121.0
3238,10.0,639030.0,638159.0,RSM7,700.0
3240,10.0,639885.0,640684.0,YJR115W,700.0
3241,10.0,640717.0,641828.0,TDA4,33.0
3242,10.0,641978.0,643501.0,STE24,150.0
3243,10.0,644147.0,643388.0,ILM1,76.0
3244,10.0,646499.0,644223.0,JHD2,700.0
3246,10.0,647414.0,649397.0,ATP2,700.0
3247,10.0,649709.0,651331.0,IBA57,312.0
3248,10.0,651865.0,652698.0,RPS5,534.0
3249,10.0,654277.0,652772.0,YJR124C,372.0
3250,10.0,656023.0,654649.0,ENT3,163.0
3251,10.0,658674.0,656186.0,VPS70,160.0
3252,10.0,663730.0,658834.0,RSF2,230.0
3254,10.0,665065.0,663960.0,EFM3,18.0
3255,10.0,667165.0,665083.0,STR2,443.0
3256,10.0,667608.0,669358.0,MNS1,443.0
3257,10.0,669461.0,672832.0,NMD5,103.0
3258,10.0,672901.0,673726.0,XPT1,69.0
3259,10.0,675893.0,673630.0,SGM1,700.0
3260,10.0,676830.0,675831.0,MCM22,121.0
3261,10.0,678726.0,677354.0,TTI2,100.0
3262,10.0,683482.0,678826.0,MET5,700.0
3263,10.0,684542.0,689518.0,IML1,700.0
3264,10.0,690588.0,689375.0,HOM6,38.0
3265,10.0,695778.0,690626.0,HIR3,95.0
3266,10.0,695873.0,697065.0,IPA1,95.0
3267,10.0,697125.0,698274.0,YJR142W,60.0
3268,10.0,700664.0,698195.0,PMT4,197.0
3269,10.0,700861.0,701759.0,MGM101,197.0
3270,10.0,703090.0,701937.0,RPS4A,486.0
3271,10.0,703576.0,705393.0,YJR146W,486.0
3272,10.0,704106.0,705644.0,HMS2,530.0
3273,10.0,705687.0,706937.0,BAT2,43.0
3274,10.0,705687.0,708411.0,YJR149W,43.0
3275,10.0,709744.0,708704.0,DAN1,700.0
3276,10.0,717586.0,712162.0,DAN4,700.0
3277,10.0,719429.0,721386.0,DAL5,700.0
3278,10.0,722747.0,723984.0,PGU1,700.0
3279,10.0,725551.0,728355.0,YJR154W,700.0
3280,10.0,726040.0,728342.0,AAD10,489.0
3288,11.0,439429.0,438700.0,MET14,700.0
3289,11.0,437707.0,438624.0,DID4,174.0
3290,11.0,437533.0,436999.0,MRP17,174.0
3291,11.0,435224.0,436923.0,AUR1,220.0
3292,11.0,435004.0,432920.0,BYE1,220.0
3293,11.0,431887.0,432808.0,RPL14A,700.0
3294,11.0,429265.0,430246.0,CAP1,590.0
3295,11.0,428675.0,427162.0,LAC1,590.0
3296,11.0,426203.0,427056.0,MRT4,218.0
3297,11.0,425985.0,421365.0,UFD4,218.0
3298,11.0,421221.0,420066.0,CCE1,144.0
3299,11.0,418256.0,420196.0,PRP40,199.0
3300,11.0,418057.0,417336.0,ARC19,199.0
3301,11.0,416941.0,411485.0,URB1,395.0
3302,11.0,408446.0,411610.0,PUT3,376.0
3303,11.0,408070.0,407370.0,ATP7,376.0
3304,11.0,407249.0,405083.0,HCS1,121.0
3305,11.0,404062.0,405217.0,SWD2,142.0
3306,11.0,402539.0,403594.0,RAM2,397.0
3307,11.0,402142.0,398766.0,SPT23,397.0
3309,11.0,397157.0,394701.0,CDC16,700.0
3310,11.0,393694.0,394707.0,SKA1,284.0
3311,11.0,393365.0,392424.0,URA6,45.0
3312,11.0,392313.0,390178.0,PAN3,110.0
3313,11.0,389994.0,389185.0,GPX1,184.0
3314,11.0,387495.0,389012.0,TCD2,700.0
3315,11.0,385714.0,387520.0,TFA1,700.0
3316,11.0,384762.0,382602.0,MAE1,700.0
3319,11.0,382029.0,379965.0,IXR1,573.0
3320,11.0,375427.0,378707.0,TTI1,142.0
3321,11.0,371730.0,374192.0,TUL1,174.0
3322,11.0,369820.0,371556.0,UGP1,534.0
3323,11.0,369991.0,369196.0,YKL036C,700.0
3325,11.0,365370.0,369286.0,RGT1,700.0
3326,11.0,362504.0,364428.0,PTM1,641.0
3327,11.0,361863.0,360808.0,NFU1,641.0
3328,11.0,360049.0,360894.0,VPS24,276.0
3329,11.0,358337.0,359773.0,SPC42,315.0
3330,11.0,356481.0,358022.0,PHD1,268.0
3331,11.0,356213.0,356762.0,MMO1,700.0
3332,11.0,353420.0,355182.0,PRI2,551.0
3333,11.0,352869.0,351055.0,DCW1,551.0
3334,11.0,349432.0,351120.0,ANR2,208.0
3335,11.0,349224.0,347114.0,ELM1,208.0
3336,11.0,346808.0,345963.0,CSE4,306.0
3337,11.0,345843.0,342715.0,YKL050C,120.0
3338,11.0,341177.0,342565.0,SFK1,608.0
3339,11.0,340569.0,339628.0,ASK1,608.0
3341,11.0,338857.0,336322.0,DEF1,210.0
3342,11.0,336193.0,334302.0,OAR1,129.0
3343,11.0,334958.0,334279.0,TMA19,700.0
3344,11.0,334020.0,330800.0,NUP120,259.0
3345,11.0,330136.0,330753.0,TOA2,623.0
3346,11.0,329513.0,328028.0,MPE1,623.0
3347,11.0,327511.0,326356.0,FBA1,517.0
3348,11.0,325753.0,326318.0,BLI1,212.0
3349,11.0,323200.0,325541.0,MSN4,700.0
3350,11.0,321684.0,320844.0,YKL063C,700.0
3351,11.0,317511.0,320783.0,MNR2,418.0
3352,11.0,317093.0,316299.0,YET1,418.0
3354,11.0,314758.0,315467.0,YNK1,700.0
3355,11.0,310111.0,313180.0,NUP100,354.0
3356,11.0,307277.0,307860.0,YKL069W,700.0
3358,11.0,304906.0,305971.0,YKL071W,700.0
3359,11.0,299344.0,302016.0,STB6,176.0
3360,11.0,296391.0,299168.0,LHS1,174.0
3361,11.0,296217.0,294536.0,MUD2,174.0
3362,11.0,294396.0,292793.0,YKL075C,140.0
3363,11.0,294393.0,292793.0,PSY1,3.0
3364,11.0,291389.0,292862.0,PSG1,247.0
3365,11.0,288812.0,291142.0,DHR2,166.0
3366,11.0,286526.0,288646.0,SMY1,251.0
3367,11.0,284943.0,286275.0,VMA5,283.0
3368,11.0,282866.0,284660.0,TEF4,490.0
3369,11.0,282376.0,280848.0,RRP14,490.0
3371,11.0,280464.0,281023.0,HOT13,302.0
3372,11.0,279029.0,280162.0,MDH1,299.0
3373,11.0,278260.0,278730.0,SRX1,298.0
3374,11.0,277962.0,277055.0,CYT2,298.0
3375,11.0,275254.0,277208.0,CAB3,114.0
3376,11.0,273369.0,275140.0,MIF2,700.0
3377,11.0,271873.0,273376.0,CUE2,700.0
3378,11.0,270686.0,269623.0,YKL091C,700.0
3379,11.0,269535.0,265929.0,BUD2,88.0
3380,11.0,264679.0,266119.0,MBR1,300.0
3381,11.0,263324.0,264379.0,YJU3,700.0
3382,11.0,262098.0,264379.0,YJU2,153.0
3383,11.0,261085.0,261945.0,CWP1,700.0
3385,11.0,256744.0,257927.0,MTC2,197.0
3386,11.0,256547.0,255614.0,UTP11,197.0
3387,11.0,255483.0,253456.0,YPF1,131.0
3388,11.0,248534.0,253478.0,HSL1,700.0
3390,11.0,247739.0,245961.0,APE1,700.0
3391,11.0,245575.0,242979.0,GFA1,386.0
3392,11.0,242782.0,238988.0,SEG2,197.0
3393,11.0,237438.0,239020.0,AAT1,169.0
3394,11.0,236107.0,237211.0,YKL107W,253.0
3395,11.0,234232.0,235854.0,SLD2,200.0
3396,11.0,231956.0,234032.0,HAP4,700.0
3397,11.0,229904.0,228809.0,KTI12,700.0
3399,11.0,226403.0,228906.0,ABF1,489.0
3400,11.0,225914.0,224619.0,RAD27,489.0
3401,11.0,224492.0,223267.0,APN1,127.0
3403,11.0,223109.0,221202.0,PRR1,158.0
3404,11.0,220285.0,221177.0,SBA1,700.0
3406,11.0,219260.0,218433.0,VPH2,700.0
3407,11.0,217259.0,218503.0,OAC1,437.0
3408,11.0,213934.0,216822.0,DGR2,700.0
3409,11.0,213032.0,212413.0,SRP21,700.0
3410,11.0,210495.0,212514.0,YKL123W,26.0
3411,11.0,210469.0,212512.0,SSH4,180.0
3412,11.0,208156.0,210289.0,RRN3,334.0
3413,11.0,205499.0,207822.0,YPK1,102.0
3414,11.0,203516.0,205397.0,PGM1,700.0
3415,11.0,201794.0,200723.0,PMU1,700.0
3416,11.0,200258.0,196175.0,MYO3,465.0
3417,11.0,196078.0,195171.0,SHE2,97.0
3419,11.0,195002.0,193421.0,RMA1,169.0
3420,11.0,193083.0,191567.0,RCI50,338.0
3421,11.0,191494.0,188861.0,OCT1,73.0
3422,11.0,188756.0,186382.0,APL2,105.0
3424,11.0,185891.0,186449.0,CMC1,111.0
3425,11.0,185780.0,185183.0,MRPL31,111.0
3426,11.0,182781.0,184606.0,CTK1,193.0
3427,11.0,180518.0,182588.0,TGL1,148.0
3428,11.0,179631.0,180370.0,SDH3,317.0
3429,11.0,178457.0,179314.0,MRP8,197.0
3430,11.0,176727.0,178260.0,LTV1,207.0
3431,11.0,176520.0,175716.0,RPC25,207.0
3432,11.0,174182.0,175679.0,RPT1,235.0
3433,11.0,171762.0,173947.0,AVT3,481.0
3435,11.0,171281.0,168974.0,SDH1,481.0
3436,11.0,168853.0,167461.0,DBR1,121.0
3437,11.0,166481.0,167559.0,MCR1,546.0
3438,11.0,165935.0,163808.0,NNR2,546.0
3439,11.0,164408.0,163505.0,GPM1,700.0
3441,11.0,161521.0,162400.0,SRP102,124.0
3442,11.0,161397.0,159365.0,RSM22,124.0
3443,11.0,158595.0,159439.0,RPS27A,219.0
3444,11.0,154967.0,158376.0,APE2,488.0
3445,11.0,154479.0,153711.0,RCN1,488.0
3446,11.0,153257.0,153778.0,ELF1,700.0
3447,11.0,150759.0,149062.0,KDX1,700.0
3448,11.0,148947.0,147483.0,YKL162C,115.0
3449,11.0,143600.0,145751.0,PIR3,700.0
3450,11.0,142897.0,141536.0,PIR1,700.0
3451,11.0,140745.0,137775.0,MCD4,700.0
3452,11.0,135868.0,134289.0,TPK3,700.0
3453,11.0,134154.0,133569.0,MRP49,135.0
3454,11.0,133471.0,131122.0,KKQ8,98.0
3456,11.0,130561.0,131186.0,MRPL38,152.0
3457,11.0,127326.0,130409.0,NNK1,185.0
3458,11.0,125730.0,127141.0,EBP2,84.0
3459,11.0,122492.0,125646.0,SNU114,170.0
3460,11.0,122322.0,120291.0,TPO5,170.0
3461,11.0,118747.0,120400.0,ZRT3,415.0
3462,11.0,118332.0,115445.0,LST4,415.0
3464,11.0,114671.0,112942.0,STE3,700.0
3465,11.0,112520.0,110337.0,COY1,422.0
3466,11.0,109248.0,110238.0,RPL17A,576.0
3467,11.0,107140.0,108672.0,PRS1,237.0
3468,11.0,100119.0,106903.0,FAS1,350.0
3469,11.0,98578.0,99769.0,LOT5,138.0
3470,11.0,96597.0,98440.0,SPE1,219.0
3471,11.0,94151.0,96378.0,ASH1,700.0
3472,11.0,93348.0,92644.0,MTR2,700.0
3473,11.0,91571.0,91123.0,FAT3,700.0
3474,11.0,89011.0,88627.0,PXA2,700.0
3475,11.0,84605.0,86038.0,HYM1,700.0
3476,11.0,82906.0,83718.0,CNB1,170.0
3477,11.0,81008.0,82736.0,DPH2,433.0
3478,11.0,80575.0,80020.0,ACP1,433.0
3479,11.0,79921.0,78760.0,SDS22,99.0
3480,11.0,78685.0,77049.0,MST1,75.0
3481,11.0,75787.0,77161.0,MIA40,206.0
3482,11.0,75581.0,74772.0,YKT6,206.0
3483,11.0,73899.0,70397.0,PEX1,700.0
3484,11.0,70394.0,68094.0,PTK1,3.0
3486,11.0,67623.0,63703.0,MNN4,471.0
3488,11.0,63551.0,55644.0,TOR2,152.0
3489,11.0,53670.0,55776.0,EAP1,191.0
3490,11.0,50020.0,53479.0,LOS1,189.0
3491,11.0,49831.0,48940.0,ADD66,189.0
3492,11.0,48160.0,49023.0,EMC3,53.0
3493,11.0,47142.0,48107.0,CBT1,700.0
3494,11.0,45284.0,42316.0,STE6,700.0
3495,11.0,39120.0,42368.0,UBA1,700.0
3496,11.0,38236.0,36484.0,TRP3,700.0
3497,11.0,34384.0,36529.0,SAC1,239.0
3498,11.0,34145.0,31885.0,DOA1,239.0
3499,11.0,31757.0,31023.0,YRA2,128.0
3500,11.0,30756.0,26372.0,OXP1,267.0
3501,11.0,25173.0,26448.0,URA1,700.0
3502,11.0,22081.0,24193.0,JEN1,700.0
3503,11.0,18412.0,17160.0,SRY1,700.0
3504,11.0,14537.0,15881.0,COS9,700.0
3505,11.0,11381.0,8915.0,FRE2,700.0
3506,11.0,6096.0,7592.0,MCH2,358.0
3507,11.0,5738.0,3221.0,YKL222C,358.0
3511,11.0,442769.0,440477.0,VPS1,258.0
3512,11.0,443027.0,444993.0,PAP1,258.0
3513,11.0,445292.0,446817.0,OSH6,299.0
3514,11.0,448080.0,446751.0,ECM9,212.0
3515,11.0,451257.0,448292.0,YKR005C,160.0
3516,11.0,451228.0,450332.0,MRPL13,29.0
3517,11.0,451417.0,452072.0,MEH1,160.0
3518,11.0,452174.0,454203.0,RSC4,102.0
3519,11.0,457269.0,455661.0,FOX2,700.0
3520,11.0,461330.0,458811.0,TOF2,194.0
3521,11.0,462815.0,461524.0,YKR011C,700.0
3522,11.0,465013.0,463662.0,YKR012C,62.0
3523,11.0,463919.0,465075.0,PRY2,257.0
3524,11.0,466214.0,465272.0,YPT52,700.0
3525,11.0,469341.0,467061.0,YKR015C,330.0
3526,11.0,469671.0,471590.0,MIC60,330.0
3527,11.0,473456.0,471544.0,HEL1,114.0
3528,11.0,475922.0,473570.0,YKR018C,201.0
3529,11.0,478159.0,476123.0,IRS4,162.0
3530,11.0,478321.0,479069.0,VPS51,162.0
3531,11.0,479165.0,482172.0,ALY1,96.0
3532,11.0,483191.0,482047.0,NTR2,180.0
3533,11.0,483371.0,485095.0,RQT4,180.0
3534,11.0,487399.0,485067.0,DBP7,340.0
3535,11.0,487739.0,488669.0,RPC37,340.0
3536,11.0,489752.0,488559.0,GCN3,700.0
3537,11.0,491265.0,493742.0,BCH2,700.0
3538,11.0,493897.0,497474.0,SAP190,155.0
3539,11.0,499838.0,497471.0,SET3,392.0
3540,11.0,500230.0,501219.0,GMH1,392.0
3541,11.0,506510.0,501118.0,SPO14,388.0
3544,11.0,506898.0,507834.0,DAL80,388.0
3546,11.0,510663.0,508583.0,CAF4,83.0
3547,11.0,511836.0,510746.0,SPC34,54.0
3548,11.0,513170.0,511890.0,KAE1,700.0
3549,11.0,514999.0,516976.0,GAP1,700.0
3551,11.0,518189.0,519364.0,YKR041W,700.0
3552,11.0,519320.0,520858.0,UTH1,700.0
3553,11.0,521736.0,520744.0,SHB17,200.0
3554,11.0,521936.0,523414.0,UIP5,200.0
3555,11.0,523997.0,523285.0,YKR045C,62.0
3556,11.0,525083.0,524059.0,PLN1,172.0
3558,11.0,526659.0,525255.0,NAP1,108.0
3559,11.0,527249.0,526767.0,FMP46,700.0
3560,11.0,526866.0,530577.0,TRK2,99.0
3561,11.0,530829.0,532278.0,HFL1,252.0
3562,11.0,533535.0,532183.0,MRS4,441.0
3563,11.0,536090.0,533976.0,YSR3,700.0
3564,11.0,548070.0,535422.0,DYN1,104.0
3565,11.0,548174.0,549399.0,RHO4,104.0
3566,11.0,549546.0,551482.0,TRM2,147.0
3567,11.0,551627.0,552420.0,RPS21A,145.0
3568,11.0,552589.0,554744.0,GLG1,169.0
3569,11.0,554959.0,556285.0,TIF1,215.0
3570,11.0,556491.0,557448.0,UTP30,206.0
3571,11.0,557595.0,559024.0,KTR2,147.0
3572,11.0,559605.0,560790.0,TFA2,581.0
3573,11.0,562303.0,560676.0,LAS1,200.0
3574,11.0,562503.0,565302.0,OAF3,200.0
3575,11.0,565921.0,565163.0,PAM17,100.0
3576,11.0,567218.0,566021.0,CCP1,602.0
3577,11.0,567820.0,570304.0,GPT2,602.0
3578,11.0,570957.0,570219.0,BET3,495.0
3579,11.0,571452.0,573428.0,MET1,495.0
3580,11.0,573567.0,574816.0,YKR070W,139.0
3581,11.0,576023.0,574670.0,DRE2,312.0
3582,11.0,578288.0,576335.0,SIS2,700.0
3584,11.0,579165.0,579800.0,AIM29,700.0
3585,11.0,580785.0,579680.0,YKR075C,39.0
3586,11.0,582206.0,583471.0,ECM4,700.0
3587,11.0,583628.0,584837.0,MSA2,157.0
3588,11.0,584935.0,586752.0,YKR078W,98.0
3589,11.0,589527.0,586620.0,TRZ1,700.0
3590,11.0,590332.0,591507.0,MTD1,700.0
3591,11.0,592565.0,591413.0,RPF2,212.0
3592,11.0,592777.0,596378.0,NUP133,212.0
3593,11.0,596882.0,596287.0,DAD2,65.0
3594,11.0,598942.0,596947.0,HBS1,73.0
3595,11.0,599697.0,599015.0,MRPL20,136.0
3596,11.0,599833.0,603165.0,PRP16,136.0
3597,11.0,604254.0,603095.0,OMA1,78.0
3598,11.0,605431.0,604332.0,TVP38,120.0
3599,11.0,608442.0,605551.0,TGL4,350.0
3600,11.0,608792.0,611207.0,PXL1,350.0
3601,11.0,611491.0,612397.0,SRL3,284.0
3602,11.0,613914.0,612438.0,SRP40,700.0
3603,11.0,615636.0,617735.0,PTR2,700.0
3604,11.0,618777.0,617808.0,RPL40B,700.0
3605,11.0,619636.0,625596.0,MLP1,700.0
3606,11.0,626633.0,630486.0,ESL2,307.0
3607,11.0,631005.0,632832.0,PCK1,519.0
3608,11.0,635316.0,632942.0,UBP11,275.0
3609,11.0,635591.0,638394.0,BAS1,275.0
3610,11.0,640319.0,638723.0,SKG1,211.0
3611,11.0,640530.0,642736.0,SIR1,211.0
3612,11.0,642960.0,650048.0,FLO10,224.0
3613,11.0,650480.0,653520.0,NFT1,432.0
3614,11.0,655993.0,658049.0,YKR104W,700.0
3617,12.0,147827.0,150330.0,DNM1,152.0
3618,12.0,146267.0,147675.0,RTT109,166.0
3619,12.0,143188.0,146101.0,SFI1,190.0
3620,12.0,141056.0,142998.0,ORC3,700.0
3622,12.0,136548.0,138326.0,MMM1,162.0
3623,12.0,136386.0,134120.0,LMO1,162.0
3624,12.0,131699.0,134098.0,DRS1,236.0
3625,12.0,131463.0,131088.0,COX17,236.0
3626,12.0,130838.0,128981.0,PSR1,250.0
3627,12.0,127512.0,129078.0,SOF1,170.0
3628,12.0,125481.0,127342.0,YEH1,521.0
3629,12.0,124960.0,121678.0,PUF3,521.0
3630,12.0,121304.0,121795.0,EMC6,126.0
3631,12.0,116306.0,121178.0,BPT1,700.0
3634,12.0,111604.0,109755.0,DPS1,700.0
3637,12.0,100810.0,105402.0,SPA2,579.0
3638,12.0,100231.0,98982.0,HIF1,579.0
3639,12.0,98889.0,97858.0,POM33,93.0
3640,12.0,97515.0,95432.0,SSA2,343.0
3641,12.0,94719.0,95328.0,PAU17,700.0
3642,12.0,88567.0,91439.0,HSP104,295.0
3643,12.0,87205.0,88272.0,ISA1,250.0
3644,12.0,84662.0,86955.0,TPO1,700.0
3645,12.0,81352.0,83814.0,FRA1,700.0
3647,12.0,80259.0,77059.0,GPI13,700.0
3648,12.0,76878.0,73958.0,YLL032C,181.0
3649,12.0,73403.0,74633.0,IRC19,219.0
3650,12.0,73184.0,70482.0,RIX7,219.0
3651,12.0,68478.0,70614.0,GRC3,201.0
3652,12.0,68277.0,66675.0,PRP19,201.0
3653,12.0,65675.0,67550.0,YLL037W,362.0
3654,12.0,66552.0,65235.0,ENT4,123.0
3655,12.0,65313.0,63943.0,UBI4,362.0
3656,12.0,63766.0,54094.0,VPS13,177.0
3657,12.0,53997.0,52763.0,SDH2,97.0
3658,12.0,52662.0,51918.0,ATG10,101.0
3659,12.0,49900.0,52117.0,FPS1,700.0
3661,12.0,48652.0,47782.0,RPL8B,700.0
3664,12.0,46454.0,41182.0,YBT1,700.0
3665,12.0,40658.0,41290.0,LDB18,219.0
3666,12.0,40439.0,39680.0,COF1,219.0
3667,12.0,39485.0,37145.0,FRE6,195.0
3668,12.0,36393.0,35404.0,AQY2,700.0
3669,12.0,36393.0,35404.0,YLL053C,700.0
3670,12.0,35232.0,32313.0,YLL054C,172.0
3671,12.0,29806.0,31763.0,YCT1,290.0
3672,12.0,29516.0,27288.0,YLL056C,290.0
3673,12.0,26661.0,25533.0,JLP1,627.0
3674,12.0,23502.0,25383.0,YLL058W,326.0
3675,12.0,23176.0,20913.0,YLL059C,326.0
3676,12.0,22694.0,20916.0,GTT2,482.0
3677,12.0,17940.0,19760.0,MMP1,261.0
3678,12.0,17679.0,16506.0,MHT1,261.0
3679,12.0,16037.0,14557.0,AYT1,469.0
3684,12.0,154008.0,151333.0,YLR001C,268.0
3685,12.0,156372.0,154276.0,NOC3,394.0
3686,12.0,157748.0,156766.0,CMS1,112.0
3687,12.0,159560.0,157860.0,THI73,452.0
3688,12.0,160012.0,161627.0,SSL1,452.0
3689,12.0,164078.0,161646.0,SSK1,302.0
3690,12.0,164380.0,165465.0,NSE1,302.0
3691,12.0,166181.0,165306.0,PAM18,212.0
3692,12.0,166393.0,167264.0,RLP24,212.0
3693,12.0,167813.0,167202.0,TEN1,700.0
3694,12.0,169024.0,169972.0,LOT6,700.0
3697,12.0,175022.0,171998.0,PPR1,152.0
3698,12.0,175174.0,176927.0,BRE2,152.0
3699,12.0,177458.0,176711.0,PML1,142.0
3700,12.0,177600.0,178703.0,MEU1,142.0
3701,12.0,179659.0,178607.0,POM34,325.0
3702,12.0,179984.0,181735.0,PSR2,325.0
3703,12.0,183444.0,181612.0,YEH2,138.0
3704,12.0,183582.0,184210.0,IRC25,138.0
3705,12.0,184931.0,184112.0,SDO1,159.0
3706,12.0,187256.0,185090.0,IZH3,62.0
3707,12.0,193492.0,187318.0,UBR2,700.0
3708,12.0,194380.0,195301.0,SNF7,700.0
3709,12.0,196587.0,195341.0,SED5,179.0
3710,12.0,198111.0,196766.0,AAT2,700.0
3711,12.0,201478.0,199444.0,ADE16,363.0
3712,12.0,202613.0,201841.0,RPL15A,700.0
3715,12.0,204920.0,208568.0,RAD5,700.0
3716,12.0,208708.0,210467.0,RSC58,140.0
3717,12.0,212098.0,210352.0,SMF3,5.0
3718,12.0,214487.0,212103.0,MLH2,700.0
3719,12.0,222177.0,221324.0,YLR036C,357.0
3720,12.0,223263.0,222534.0,PAU23,700.0
3721,12.0,225228.0,224758.0,COX12,128.0
3722,12.0,228564.0,225356.0,RIC1,205.0
3723,12.0,229662.0,228769.0,AFB1,198.0
3724,12.0,229065.0,230645.0,YLR041W,296.0
3725,12.0,230537.0,229860.0,YLR042C,108.0
3726,12.0,232043.0,231595.0,TRX1,270.0
3727,12.0,234111.0,232313.0,PDC1,700.0
3728,12.0,237722.0,234895.0,STU2,153.0
3729,12.0,240216.0,237875.0,YLR046C,700.0
3730,12.0,241655.0,238909.0,FRE8,545.0
3731,12.0,242200.0,243568.0,RPS0B,545.0
3732,12.0,245363.0,243783.0,MLO50,132.0
3733,12.0,246096.0,245495.0,EMA19,127.0
3734,12.0,246998.0,246223.0,FCF2,178.0
3735,12.0,247176.0,248094.0,IES3,178.0
3736,12.0,248380.0,248084.0,YLR053C,216.0
3737,12.0,249756.0,248596.0,OSW2,700.0
3738,12.0,253164.0,251140.0,SPT8,625.0
3739,12.0,253789.0,255085.0,ERG3,625.0
3740,12.0,255252.0,257948.0,MNL2,167.0
3741,12.0,259440.0,257843.0,SHM2,114.0
3742,12.0,260583.0,259554.0,REX2,359.0
3743,12.0,260942.0,262865.0,FRS1,359.0
3744,12.0,263173.0,264039.0,RPL22A,308.0
3746,12.0,264232.0,265384.0,BMT6,193.0
3747,12.0,265410.0,266361.0,PER33,26.0
3748,12.0,266951.0,266261.0,SND2,181.0
3749,12.0,267132.0,267816.0,SPC3,181.0
3750,12.0,270820.0,267740.0,PET309,160.0
3751,12.0,270980.0,271572.0,FYV7,160.0
3752,12.0,273931.0,271475.0,MEF1,121.0
3753,12.0,275268.0,274052.0,XYL2,700.0
3754,12.0,278648.0,275234.0,RGR1,194.0
3755,12.0,278842.0,280996.0,LAM6,194.0
3756,12.0,281733.0,280940.0,RFU1,156.0
3757,12.0,282488.0,281889.0,BUD20,418.0
3758,12.0,282906.0,283733.0,RPL10,418.0
3760,12.0,283833.0,285794.0,FMP25,100.0
3761,12.0,286612.0,285659.0,BOS1,168.0
3762,12.0,286780.0,287828.0,SIC1,168.0
3763,12.0,287898.0,289330.0,EMP46,70.0
3764,12.0,290160.0,292024.0,GAL2,700.0
3765,12.0,293609.0,292045.0,SRL2,321.0
3766,12.0,296249.0,293930.0,EMP70,227.0
3767,12.0,300404.0,296476.0,RAX2,166.0
3768,12.0,302022.0,300570.0,ARP6,165.0
3769,12.0,302187.0,306866.0,SMC4,165.0
3770,12.0,315932.0,306724.0,CSF1,143.0
3771,12.0,316075.0,318121.0,GAA1,143.0
3772,12.0,320217.0,318157.0,ALT1,439.0
3773,12.0,320656.0,322207.0,XDJ1,439.0
3774,12.0,322296.0,323553.0,GEP5,89.0
3775,12.0,325096.0,326392.0,SUL2,700.0
3776,12.0,327482.0,326300.0,NYV1,129.0
3777,12.0,329272.0,327611.0,GIS3,344.0
3778,12.0,332144.0,329616.0,IOC2,200.0
3779,12.0,332344.0,336136.0,KIN2,200.0
3780,12.0,337328.0,336122.0,HRT3,54.0
3781,12.0,339485.0,337382.0,CHA4,152.0
3782,12.0,340979.0,339637.0,ICT1,312.0
3783,12.0,341783.0,342946.0,ERG27,134.0
3785,12.0,343780.0,342833.0,APC9,131.0
3786,12.0,346011.0,343911.0,CDC45,534.0
3787,12.0,346545.0,347041.0,LCL2,534.0
3788,12.0,348232.0,346958.0,SEN2,596.0
3789,12.0,363876.0,348828.0,REA1,224.0
3790,12.0,364100.0,365420.0,REX3,224.0
3791,12.0,368180.0,366525.0,YLR108C,564.0
3792,12.0,368744.0,369379.0,AHP1,564.0
3793,12.0,370141.0,369611.0,CCW12,607.0
3795,12.0,370748.0,371365.0,YLR112W,607.0
3796,12.0,371446.0,373061.0,HOG1,81.0
3797,12.0,377303.0,374737.0,AVL9,658.0
3798,12.0,377961.0,380712.0,CFT2,658.0
3799,12.0,380818.0,382454.0,MSL5,106.0
3800,12.0,384546.0,382347.0,CLF1,76.0
3801,12.0,385449.0,384622.0,TML25,119.0
3802,12.0,385568.0,386248.0,SRN2,119.0
3803,12.0,388333.0,386166.0,YPS1,218.0
3804,12.0,390293.0,388601.0,YPS3,22.0
3805,12.0,391633.0,390315.0,YLR122C,57.0
3806,12.0,391690.0,390504.0,YLR123C,700.0
3808,12.0,392797.0,394704.0,YLR125W,700.0
3809,12.0,395593.0,394534.0,YLR126C,51.0
3810,12.0,398396.0,395644.0,APC2,90.0
3811,12.0,398486.0,399667.0,DCN1,90.0
